Trans_Date,Category,Sub_Category,Trans_Description,Trans_Amount,Year,Month_Number,Day_Number
2016-12-14,Food:Lunch,Lunch At Work,Lunch At Work,-9.0,2016,12,14
2016-12-14,Gifts:June,Amazon,Amazon,-59.99,2016,12,14
2016-12-14,Travel:Bus,Bus,Bus,-3.2,2016,12,14
2016-12-14,Shopping,Shopping Asda,Shopping Asda,-25.0,2016,12,14
2016-12-16,Transfer (Inward),Transfer from Smile Current Account,Transfer from Smile Current Account,21.28,2016,12,16
2016-12-16,Bank:Interest,Cash Reward,Cash Reward,14.0,2016,12,16
2016-12-16,Transfer (Outward),Transfer to Sainsburys Credit Card,Transfer to Sainsburys Credit Card,-21.28,2016,12,16
2016-12-16,Bank:Bank Charges,Bank Interest,Bank Interest,-0.37,2016,12,16
2016-12-18,Insurance,Credit Expert,Credit Expert,-14.99,2016,12,18
2016-12-19,Insurance:Life Insurance,L&G,L&G,-16.84,2016,12,19
2016-12-28,Transfer (Outward),Transfer to Smile Current Account,Transfer to Smile Current Account,-150.0,2016,12,28
2016-12-28,Transfer (Inward),Transfer from BoS Current Account,Transfer from BoS Current Account,150.0,2016,12,28
2016-12-28,Transfer (Outward),Transfer to Nationwide,Transfer to Nationwide,-3000.0,2016,12,28
2016-12-29,Mobile:Mobile Phone Bills,EE,EE,-63.91,2016,12,29
2016-12-30,Gifts:Liam,Spotify,Spotify,-9.99,2016,12,30
2016-12-30,Bank:Bank Charges,Bank Interest,Bank Interest,2.47,2016,12,30
2016-12-30,Bank:Bank Charges,Nationwide Subscription,Nationwide Subscription,-10.0,2016,12,30
2017-01-01,Bank:Bank Charges,Bank Interest,Bank Interest,2.98,2017,1,1
2017-01-01,Household:TV,TV Licence,TV Licence,-12.18,2017,1,1
2017-01-01,Sports & Recreation:Gym,Gym,Gym,-74.1,2017,1,1
2017-01-01,Household:Maintenance,Scottish Gas,Scottish Gas,-18.54,2017,1,1
2017-01-01,Car:Car Loan,RCI,RCI,-285.55,2017,1,1
2017-01-01,Household:Mortgage,Mortgage Express,Mortgage Express,-799.13,2017,1,1
2017-01-02,Transfer (Inward),Transfer from Nationwide,Transfer from Nationwide,400.0,2017,1,2
2017-01-02,Transfer (Outward),Transfer to Savings Nationwide,Transfer to Savings Nationwide,-400.0,2017,1,2
2017-01-03,Gifts:Liam,Go Henry,Go Henry,-60.0,2017,1,3
2017-01-03,Household:Mortgage,Mortgage Express,Mortgage Express,-799.13,2017,1,3
2017-01-03,Car:Car Loan,RCI,RCI,-285.55,2017,1,3
2017-01-03,Household:Phone &  Broadband,BT,BT,-95.33,2017,1,3
2017-01-04,Gifts:Liam,Liam,Liam,-20.0,2017,1,4
2017-01-04,Household:Phone &  Broadband,BT,BT,-92.73,2017,1,4
2017-01-05,Household:Gas & Electricity,Extra Energy,Extra Energy,-68.0,2017,1,5
2017-01-05,Transfer (Outward),Transfer to PayPal,Transfer to PayPal,-9.99,2017,1,5
2017-01-05,Others,Mortgage,Mortgage,-200.0,2017,1,5
2017-01-05,Household:Mortgage,Mortgage Express,Mortgage Express,-200.0,2017,1,5
2017-01-06,Bank:Bank Charges,Bank Interest,Bank Interest,2.19,2017,1,6
2017-01-07,Transfer (Outward),Transfer to Nationwide Credit Card,Transfer to Nationwide Credit Card,-25.0,2017,1,7
2017-01-07,Transfer (Inward),Transfer from Nationwide,Transfer from Nationwide,25.0,2017,1,7
2017-01-07,Transfer (Outward),Transfer to Sainsburys Credit Card,Transfer to Sainsburys Credit Card,-5.0,2017,1,7
2017-01-07,Household:Council Tax,South Lanarkshire Council,South Lanarkshire Council,-220.0,2017,1,7
2017-01-11,Investment,ADVFN,ADVFN,-8.06,2017,1,11
2017-01-09,Transfer (Outward),Transfer to Nationwide,Transfer to Nationwide,-500.0,2017,1,9
2017-01-20,Income,Salary,Salary,2957.18,2017,1,20
2017-01-23,Transfer (Outward),Transfer to Nationwide,Transfer to Nationwide,-3000.0,2017,1,23
2017-01-28,Transfer (Outward),Transfer to Smile Current Account,Transfer to Smile Current Account,-150.0,2017,1,28
2017-02-14,Transfer (Outward),Transfer to Nationwide,Transfer to Nationwide,-400.0,2017,2,14
2017-02-20,Income,Salary,Salary,2957.18,2017,2,20
2017-02-22,Transfer (Outward),Transfer to Nationwide,Transfer to Nationwide,-3000.0,2017,2,22
2017-02-28,Transfer (Outward),Transfer to Smile Current Account,Transfer to Smile Current Account,-150.0,2017,2,28
2017-02-28,Transfer (Outward),Transfer to Nationwide,Transfer to Nationwide,-300.0,2017,2,28
2017-03-07,Transfer (Outward),Transfer to Smile Current Account,Transfer to Smile Current Account,-100.0,2017,3,7
2017-03-20,Income,Salary,Salary,4505.68,2017,3,20
2017-03-21,Transfer (Outward),Transfer to Nationwide,Transfer to Nationwide,-1000.0,2017,3,21
2017-03-22,Transfer (Outward),Transfer to Nationwide,Transfer to Nationwide,-3000.0,2017,3,22
2017-03-28,Transfer (Outward),Transfer to Smile Current Account,Transfer to Smile Current Account,-150.0,2017,3,28
2017-04-20,Income,Salary,Salary,3316.2,2017,4,20
2017-04-22,Transfer (Outward),Transfer to Nationwide,Transfer to Nationwide,-3000.0,2017,4,22
2017-04-28,Transfer (Outward),Transfer to Smile Current Account,Transfer to Smile Current Account,-150.0,2017,4,28
2017-05-20,Transfer (Outward),Transfer to Nationwide,Transfer to Nationwide,-170.0,2017,5,20
2017-05-20,Income,Salary,Salary,3017.08,2017,5,20
2017-05-22,Transfer (Outward),Transfer to Nationwide,Transfer to Nationwide,-3000.0,2017,5,22
2017-05-23,Transfer (Outward),Transfer to Nationwide,Transfer to Nationwide,-100.0,2017,5,23
2017-05-28,Transfer (Outward),Transfer to Smile Current Account,Transfer to Smile Current Account,-150.0,2017,5,28
2017-06-09,Transfer (Outward),Transfer to Nationwide,Transfer to Nationwide,-200.0,2017,6,9
2017-06-09,Transfer (Outward),Transfer to Nationwide,Transfer to Nationwide,-1050.0,2017,6,9
2017-06-09,Transfer (Outward),Transfer to Smile,Transfer to Smile,-410.0,2017,6,9
2017-06-09,Income,Salary -  Bonus,Salary -  Bonus,3605.84,2017,6,9
2017-06-09,Gifts:June,June,June,-500.0,2017,6,9
2017-06-20,Transfer (Outward),Transfer to Nationwide,Transfer to Nationwide,-1000.0,2017,6,20
2017-06-20,Income,Salary,Salary,3016.68,2017,6,20
2017-06-22,Transfer (Outward),Transfer to Nationwide,Transfer to Nationwide,-3000.0,2017,6,22
2017-06-28,Transfer (Outward),Transfer to Smile Current Account,Transfer to Smile Current Account,-150.0,2017,6,28
2017-07-05,Transfer (Outward),Transfer to Nationwide,Transfer to Nationwide,-6800.0,2017,7,5
2017-07-05,Transfer (Inward),Transfer from Sharesave,Transfer from Sharesave,1610.0,2017,7,5
2017-07-05,Transfer (Inward),Transfer from Sharesave,Transfer from Sharesave,1900.0,2017,7,5
2017-07-05,Transfer (Inward),Transfer from Sharesave,Transfer from Sharesave,3100.0,2017,7,5
2017-07-20,Income,Salary,Salary,3447.08,2017,7,20
2017-07-20,Transfer (Outward),Transfer to Nationwide,Transfer to Nationwide,-500.0,2017,7,20
2017-07-22,Transfer (Outward),Transfer to Nationwide,Transfer to Nationwide,-3000.0,2017,7,22
2017-07-28,Transfer (Outward),Transfer to Smile Current Account,Transfer to Smile Current Account,-150.0,2017,7,28
2017-08-01,Bank:Bank Charges,Bank Charges,Bank Charges,68.33,2017,8,1
2017-08-14,Transfer (Outward),Transfer to Nationwide,Transfer to Nationwide,-300.0,2017,8,14
2017-08-20,Income,Salary,Salary,3447.08,2017,8,20
2017-08-22,Transfer (Outward),Transfer to Nationwide,Transfer to Nationwide,-3000.0,2017,8,22
2017-08-28,Transfer (Outward),Transfer to Smile Current Account,Transfer to Smile Current Account,-150.0,2017,8,28
2017-08-28,Transfer (Outward),Transfer to Nationwide,Transfer to Nationwide,-300.0,2017,8,28
2017-09-20,Income,Salary,Salary,3447.08,2017,9,20
2017-09-22,Transfer (Outward),Transfer to Nationwide,Transfer to Nationwide,-3000.0,2017,9,22
2017-09-25,Transfer (Outward),Transfer to Nationwide,Transfer to Nationwide,-300.0,2017,9,25
2017-09-28,Transfer (Outward),Transfer to Smile Current Account,Transfer to Smile Current Account,-150.0,2017,9,28
2017-09-29,Income,Salary,Salary,2.89,2017,9,29
2017-10-20,Income,Salary,Salary,3447.08,2017,10,20
2017-10-22,Transfer (Outward),Transfer to Nationwide,Transfer to Nationwide,-3000.0,2017,10,22
2017-10-28,Transfer (Outward),Transfer to Smile Current Account,Transfer to Smile Current Account,-150.0,2017,10,28
2017-10-28,Transfer (Outward),Transfer to Nationwide,Transfer to Nationwide,-300.0,2017,10,28
2017-11-20,Income,Salary,Salary,3477.9,2017,11,20
2017-11-22,Transfer (Outward),Transfer to Nationwide,Transfer to Nationwide,-3000.0,2017,11,22
2017-11-28,Transfer (Outward),Transfer to Smile Current Account,Transfer to Smile Current Account,-150.0,2017,11,28
2017-12-04,Transfer (Outward),Transfer to Nationwide,Transfer to Nationwide,-350.0,2017,12,4
2017-12-20,Income,Salary,Salary,3447.08,2017,12,20
2017-12-22,Transfer (Outward),Transfer to Nationwide,Transfer to Nationwide,-3000.0,2017,12,22
2017-12-28,Transfer (Outward),Transfer to Smile Current Account,Transfer to Smile Current Account,-150.0,2017,12,28
2017-01-03,Shopping,Shopping Asda,Shopping Asda,-2.6,2017,1,3
2017-01-04,Travel:Bus,Bus,Bus,-3.2,2017,1,4
2017-01-04,Food:Lunch,Lunch At Work,Lunch At Work,-3.0,2017,1,4
2017-01-04,Shopping,Shopping,Shopping,-10.95,2017,1,4
2017-01-05,Travel:Bus,Bus,Bus,-3.2,2017,1,5
2017-01-05,Food:Lunch,Lunch At Work,Lunch At Work,-4.8,2017,1,5
2017-01-05,Income,Office,Office,35.0,2017,1,5
2017-01-07,Food:Take Away,Take Away,Take Away,-14.0,2017,1,7
2017-01-09,Shopping,Shopping,Shopping,-12.0,2017,1,9
2017-01-10,Shopping,Shopping Asda,Shopping Asda,-23.0,2017,1,10
2017-01-14,Transfer (Inward),Transfer from Nationwide,Transfer from Nationwide,50.0,2017,1,14
2017-01-14,Food:Take Away,McDonald's,McDonald's,-6.83,2017,1,14
2017-01-16,Food:Lunch,Lunch At Work,Lunch At Work,-5.5,2017,1,16
2017-01-16,Travel:Bus,Bus,Bus,-3.2,2017,1,16
2017-01-18,Travel:Bus,Bus,Bus,-3.2,2017,1,18
2017-01-18,Food:Lunch,Lunch At Work,Lunch At Work,-8.45,2017,1,18
2017-01-19,Food:Lunch,Lunch At Work,Lunch At Work,-6.4,2017,1,19
2017-01-19,Travel:Bus,Bus,Bus,-3.2,2017,1,19
2017-01-19,Shopping,Shopping Asda,Shopping Asda,-4.0,2017,1,19
2017-01-20,Transfer (Inward),Transfer from Nationwide,Transfer from Nationwide,60.0,2017,1,20
2017-01-20,Sports & Recreation:Ice Hockey,Ice Hockey,Ice Hockey,-4.0,2017,1,20
2017-01-21,Sports & Recreation:Football,Football,Football,-7.5,2017,1,21
2017-01-21,Sports & Recreation:Ice Hockey,Ice Hockey,Ice Hockey,-4.0,2017,1,21
2017-01-21,Sports & Recreation:Football,Football,Football,-5.0,2017,1,21
2017-01-21,Shopping,Shopping,Shopping,-5.0,2017,1,21
2017-01-23,Food:Lunch,Lunch At Work,Lunch At Work,-6.35,2017,1,23
2017-01-23,Travel:Bus,Bus,Bus,-3.2,2017,1,23
2017-01-24,Shopping,Shopping,Shopping,-6.0,2017,1,24
2017-01-25,Shopping,Shopping,Shopping,-5.95,2017,1,25
2017-01-26,Food:Lunch,Lunch At Work,Lunch At Work,-8.25,2017,1,26
2017-01-26,Travel:Bus,Bus,Bus,-3.2,2017,1,26
2017-01-26,Shopping,Shopping,Shopping,-4.0,2017,1,26
2017-01-31,Shopping,Shopping,Shopping,-7.0,2017,1,31
2017-02-01,Travel:Bus,Bus,Bus,-3.2,2017,2,1
2017-02-01,Transfer (Inward),Transfer from Nationwide,Transfer from Nationwide,50.0,2017,2,1
2017-02-01,Food:Lunch,Lunch At Work,Lunch At Work,-7.45,2017,2,1
2017-02-02,Travel:Bus,Bus,Bus,-3.2,2017,2,2
2017-02-02,Food:Lunch,Lunch At Work,Lunch At Work,-5.05,2017,2,2
2017-02-04,Sports & Recreation:Ice Hockey,Ice Hockey,Ice Hockey,-5.0,2017,2,4
2017-02-05,Household:Maintenance,Garden Furniture,Garden Furniture,-10.0,2017,2,5
2017-02-06,Travel:Bus,Bus,Bus,-3.2,2017,2,6
2017-02-06,Food:Lunch,Lunch At Work,Lunch At Work,-1.35,2017,2,6
2017-02-08,Transfer (Inward),Transfer from Nationwide,Transfer from Nationwide,50.0,2017,2,8
2017-02-08,Travel:Bus,Bus,Bus,-3.2,2017,2,8
2017-02-08,Others,Ice Hockey,Ice Hockey,-7.0,2017,2,8
2017-02-08,Food:Lunch,Lunch At Work,Lunch At Work,-12.95,2017,2,8
2017-02-09,Travel:Bus,Bus,Bus,-3.2,2017,2,9
2017-02-09,Food:Lunch,Lunch At Work,Lunch At Work,-7.05,2017,2,9
2017-02-10,Gifts:June,June,June,40.0,2017,2,10
2017-02-10,Shopping,Shopping Asda,Shopping Asda,-23.0,2017,2,10
2017-02-11,Others,Ice Hockey,Ice Hockey,-5.0,2017,2,11
2017-02-11,Sports & Recreation:Football,Football,Football,-3.0,2017,2,11
2017-02-13,Transfer (Inward),Transfer from Nationwide,Transfer from Nationwide,200.0,2017,2,13
2017-02-15,Food:Take Away,Take Away,Take Away,-16.7,2017,2,15
2017-02-15,Food:Lunch,Lunch At Work,Lunch At Work,-5.25,2017,2,15
2017-02-16,Travel:Bus,Bus,Bus,-1.6,2017,2,16
2017-02-20,Travel:Bus,Bus,Bus,-3.2,2017,2,20
2017-02-20,Food:Lunch,Lunch At Work,Lunch At Work,-5.25,2017,2,20
2017-02-22,Travel:Bus,Bus,Bus,-3.2,2017,2,22
2017-02-22,Food:Lunch,Lunch At Work,Lunch At Work,-4.25,2017,2,22
2017-02-22,Household:Maintenance,Cables,Cables,-11.0,2017,2,22
2017-02-22,Household:Maintenance,Carpet Cleaner,Carpet Cleaner,-70.0,2017,2,22
2017-02-23,Shopping,Shopping,Shopping,-13.0,2017,2,23
2017-02-23,Shopping,Shopping Asda,Shopping Asda,-4.45,2017,2,23
2017-02-24,Transfer (Inward),Transfer from Nationwide,Transfer from Nationwide,100.0,2017,2,24
2017-02-25,Household:Maintenance,Painter,Painter,-400.0,2017,2,25
2017-02-25,Others,Ice Hockey,Ice Hockey,-5.0,2017,2,25
2017-02-25,Food:Take Away,Take Away,Take Away,-14.0,2017,2,25
2017-02-27,Food:Lunch,Lunch At Work,Lunch At Work,-5.25,2017,2,27
2017-02-27,Transfer (Inward),Transfer from Nationwide,Transfer from Nationwide,50.0,2017,2,27
2017-02-28,Shopping,Shopping Asda,Shopping Asda,-14.95,2017,2,28
2017-03-02,Food:Lunch,Lunch At Work,Lunch At Work,-0.8,2017,3,2
2017-03-02,Shopping,Shopping Asda,Shopping Asda,-4.0,2017,3,2
2017-03-02,Food:Lunch,Lunch At Work,Lunch At Work,-6.65,2017,3,2
2017-03-04,Sports & Recreation:Football,Football,Football,-10.0,2017,3,4
2017-03-04,Food:Take Away,7 Spice,7 Spice,-11.3,2017,3,4
2017-03-05,Entertainment,Concert,Concert,-4.5,2017,3,5
2017-03-06,Transfer (Inward),Transfer from Nationwide,Transfer from Nationwide,50.0,2017,3,6
2017-03-06,Travel:Bus,Bus,Bus,-3.2,2017,3,6
2017-03-06,Food:Lunch,Lunch At Work,Lunch At Work,-4.7,2017,3,6
2017-03-08,Transfer (Inward),Transfer from Nationwide,Transfer from Nationwide,50.0,2017,3,8
2017-03-08,Travel:Bus,Bus,Bus,-1.6,2017,3,8
2017-03-08,Shopping,Shopping Asda,Shopping Asda,-6.5,2017,3,8
2017-03-08,Food:Lunch,Lunch At Work,Lunch At Work,-4.4,2017,3,8
2017-03-08,Sports & Recreation:Ice Hockey,Ice Hockey,Ice Hockey,-5.0,2017,3,8
2017-03-09,Food:Lunch,Lunch At Work,Lunch At Work,-5.0,2017,3,9
2017-03-09,Travel:Bus,Bus,Bus,-3.2,2017,3,9
2017-03-10,Food:Take Away,Take Away,Take Away,-12.0,2017,3,10
2017-03-13,Travel:Bus,Bus,Bus,-1.6,2017,3,13
2017-03-13,Shopping,Shopping Asda,Shopping Asda,-7.27,2017,3,13
2017-03-13,Food:Lunch,Lunch At Work,Lunch At Work,-5.0,2017,3,13
2017-03-14,Shopping,T-shirt Printing,T-shirt Printing,-14.0,2017,3,14
2017-03-15,Transfer (Inward),Transfer from Nationwide,Transfer from Nationwide,50.0,2017,3,15
2017-03-15,Travel:Bus,Lothian Buses,Lothian Buses,-3.2,2017,3,15
2017-03-15,Food:Lunch,Lunch At Work,Lunch At Work,-5.0,2017,3,15
2017-03-16,Food:Lunch,Lunch At Work,Lunch At Work,-4.4,2017,3,16
2017-03-16,Shopping,Shopping,Shopping,-8.25,2017,3,16
2017-03-18,Shopping,Shopping,Shopping,-0.75,2017,3,18
2017-03-18,Sports & Recreation:Football,Football,Football,-16.0,2017,3,18
2017-03-20,Transfer (Inward),Transfer from Nationwide,Transfer from Nationwide,50.0,2017,3,20
2017-03-20,Food:Lunch,Lunch At Work,Lunch At Work,-4.95,2017,3,20
2017-03-20,Food:Take Away,Chinese,Chinese,-16.7,2017,3,20
2017-03-21,Food:Lunch,Lunch,Lunch,-1.75,2017,3,21
2017-03-21,Food,Restaurants,Restaurants,-5.0,2017,3,21
2017-03-22,Food:Lunch,Lunch At Work,Lunch At Work,-5.4,2017,3,22
2017-03-23,Food:Lunch,Lunch At Work,Lunch At Work,-3.8,2017,3,23
2017-03-25,Sports & Recreation:Ice Hockey,Ice Hockey,Ice Hockey,-3.0,2017,3,25
2017-03-25,Sports & Recreation:Football,Football,Football,-7.0,2017,3,25
2017-03-25,Transfer (Inward),Transfer from Nationwide,Transfer from Nationwide,50.0,2017,3,25
2017-03-25,Food:Lunch,Lunch,Lunch,-5.4,2017,3,25
2017-03-27,Food:Lunch,Lunch At Work,Lunch At Work,-6.5,2017,3,27
2017-03-29,Food:Lunch,Lunch At Work,Lunch At Work,-7.0,2017,3,29
2017-03-30,Food:Lunch,Lunch At Work,Lunch At Work,-6.5,2017,3,30
2017-03-30,Shopping,Shopping,Shopping,-14.0,2017,3,30
2017-03-31,Shopping,Shopping,Shopping,-5.25,2017,3,31
2017-04-01,Sports & Recreation:Ice Hockey,Ice Hockey,Ice Hockey,-10.0,2017,4,1
2017-04-02,Food,Restaurants,Restaurants,-30.0,2017,4,2
2017-04-02,Sports & Recreation:Ice Hockey,Ice Hockey,Ice Hockey,-6.0,2017,4,2
2017-04-03,Transfer (Inward),Transfer from Nationwide,Transfer from Nationwide,50.0,2017,4,3
2017-04-03,Food:Lunch,Lunch At Work,Lunch At Work,-4.3,2017,4,3
2017-04-04,Shopping,Shopping,Shopping,-15.0,2017,4,4
2017-04-05,Food:Lunch,Lunch At Work,Lunch At Work,-5.0,2017,4,5
2017-04-07,Transfer (Inward),Transfer from Nationwide,Transfer from Nationwide,100.0,2017,4,7
2017-04-08,Transfer (Inward),Transfer from Nationwide,Transfer from Nationwide,100.0,2017,4,8
2017-04-10,Travel:Fuel,Petrol,Petrol,-44.15,2017,4,10
2017-04-10,Vacation,Holiday Spending Nottingham,Holiday Spending Nottingham,-160.0,2017,4,10
2017-04-11,Entertainment,Ice Skating With Liam,Ice Skating With Liam,-14.0,2017,4,11
2017-04-11,Food:Lunch,Lunch With Liam,Lunch With Liam,-10.0,2017,4,11
2017-04-11,Transfer (Inward),Transfer from Nationwide,Transfer from Nationwide,50.0,2017,4,11
2017-04-12,Food:Lunch,Lunch At Work,Lunch At Work,-3.8,2017,4,12
2017-04-14,Household:Maintenance,Alistair Munro,Alistair Munro,50.0,2017,4,14
2017-04-14,Shopping,Shopping Asda,Shopping Asda,-11.0,2017,4,14
2017-04-15,Sports & Recreation:Football,Football,Football,-15.0,2017,4,15
2017-04-15,Gifts:June,Easter Eggs,Easter Eggs,-14.0,2017,4,15
2017-04-17,Shopping,Asda,Asda,-3.72,2017,4,17
2017-04-19,Food:Lunch,Lunch At Work,Lunch At Work,-3.1,2017,4,19
2017-04-20,Food:Lunch,Lunch At Work,Lunch At Work,-5.4,2017,4,20
2017-04-22,Shopping,Shopping,Shopping,-0.75,2017,4,22
2017-04-22,Sports & Recreation:Football,Football,Football,-7.5,2017,4,22
2017-04-24,Transfer (Inward),Transfer from Nationwide,Transfer from Nationwide,50.0,2017,4,24
2017-04-24,Food:Lunch,Lunch At Work,Lunch At Work,-4.65,2017,4,24
2017-04-24,Charity,Charity,Charity,-1.0,2017,4,24
2017-04-25,Gifts:Mum & Dad,Mum,Mum,-5.0,2017,4,25
2017-04-26,Food:Lunch,Lunch At Work,Lunch At Work,-6.65,2017,4,26
2017-04-27,Food:Lunch,Lunch At Work,Lunch At Work,-4.9,2017,4,27
2017-04-27,Shopping,Shopping,Shopping,-4.13,2017,4,27
2017-04-29,Sports & Recreation:Football,Football,Football,-7.5,2017,4,29
2017-04-30,Car,Car Wash,Car Wash,-6.0,2017,4,30
2017-04-30,Household:Maintenance,Homebase,Homebase,-10.0,2017,4,30
2017-05-03,Food:Lunch,Lunch At Work,Lunch At Work,-6.0,2017,5,3
2017-05-04,Transfer (Inward),Transfer from Nationwide,Transfer from Nationwide,50.0,2017,5,4
2017-05-06,Sports & Recreation:Football,Football,Football,-23.7,2017,5,6
2017-05-06,Shopping,Shopping,Shopping,-4.0,2017,5,6
2017-05-08,Food:Lunch,Lunch At Work,Lunch At Work,-0.85,2017,5,8
2017-05-10,Transfer (Inward),Transfer from Nationwide,Transfer from Nationwide,50.0,2017,5,10
2017-05-10,Sports & Recreation:Ice Hockey,Ice Hockey,Ice Hockey,-25.0,2017,5,10
2017-05-10,Food:Lunch,Lunch At Work,Lunch At Work,-1.7,2017,5,10
2017-05-10,Shopping,Shopping,Shopping,-13.0,2017,5,10
2017-05-11,Food:Lunch,Lunch At Work,Lunch At Work,-16.3,2017,5,11
2017-05-11,Food:Lunch,Lunch At Work,Lunch At Work,-1.7,2017,5,11
2017-05-11,Food:Lunch,Lunch At Work,Lunch At Work,-3.8,2017,5,11
2017-05-12,Food:Take Away,Chinese,Chinese,-7.05,2017,5,12
2017-05-13,Transfer (Inward),Transfer from Nationwide,Transfer from Nationwide,50.0,2017,5,13
2017-05-13,Shopping,Asda,Asda,-12.0,2017,5,13
2017-05-13,Sports & Recreation:Football,Football,Football,-5.0,2017,5,13
2017-05-13,Food:Take Away,7 Spice,7 Spice,-5.8,2017,5,13
2017-05-15,Travel:Bus,Bus,Bus,-1.6,2017,5,15
2017-05-15,Food:Lunch,Lunch At Work,Lunch At Work,-3.8,2017,5,15
2017-05-20,Sports & Recreation:Football,Football,Football,-6.2,2017,5,20
2017-05-21,Food:Take Away,KFC,KFC,-9.87,2017,5,21
2017-05-22,Transfer (Inward),Transfer from Nationwide,Transfer from Nationwide,50.0,2017,5,22
2017-05-22,Car,Car Wash,Car Wash,-6.99,2017,5,22
2017-05-22,Food:Lunch,Lunch At Work,Lunch At Work,-4.65,2017,5,22
2017-05-22,Food:Take Away,Take Away,Take Away,-15.0,2017,5,22
2017-05-24,Food:Lunch,Lunch At Work,Lunch At Work,-4.65,2017,5,24
2017-05-25,Food:Lunch,Lunch At Work,Lunch At Work,-4.85,2017,5,25
2017-05-25,Gifts:June,Card Shop,Card Shop,-10.0,2017,5,25
2017-05-26,Others,Don't Know,Don't Know,-13.0,2017,5,26
2017-05-27,Transfer (Inward),Transfer from Nationwide,Transfer from Nationwide,50.0,2017,5,27
2017-05-27,Sports & Recreation:Football,Football,Football,-10.0,2017,5,27
2017-05-27,Food:Take Away,7 Spice,7 Spice,-24.5,2017,5,27
2017-05-29,Food,Restaurants,Restaurants,-7.5,2017,5,29
2017-05-30,Shopping,Sainsbury Shopping,Sainsbury Shopping,-5.0,2017,5,30
2017-05-31,Food:Lunch,Lunch At Work,Lunch At Work,-4.65,2017,5,31
2017-06-03,Transfer (Inward),Transfer from Nationwide,Transfer from Nationwide,50.0,2017,6,3
2017-06-03,Food:Lunch,Lunch,Lunch,-5.75,2017,6,3
2017-06-03,Sports & Recreation:Football,Football,Football,-8.0,2017,6,3
2017-06-06,Shopping,Sainsbury Shopping,Sainsbury Shopping,-13.0,2017,6,6
2017-06-09,Transfer (Inward),Transfer from Nationwide,Transfer from Nationwide,100.0,2017,6,9
2017-06-10,Entertainment,Rod Stewart,Rod Stewart,-80.0,2017,6,10
2017-06-12,Food:Lunch,Lunch At Work,Lunch At Work,-4.8,2017,6,12
2017-06-13,Gifts:Mum & Dad,Mum,Mum,-1.0,2017,6,13
2017-06-14,Food:Lunch,Lunch At Work,Lunch At Work,-6.3,2017,6,14
2017-06-15,Food:Lunch,Lunch At Work,Lunch At Work,-6.5,2017,6,15
2017-06-16,Transfer (Inward),Transfer from Nationwide,Transfer from Nationwide,100.0,2017,6,16
2017-06-16,Food:Lunch,Lunch,Lunch,-17.85,2017,6,16
2017-06-17,Entertainment,Concert,Concert,-70.0,2017,6,17
2017-06-18,Food:Take Away,7 Spice,7 Spice,-20.5,2017,6,18
2017-06-19,Shopping,Water,Water,-2.7,2017,6,19
2017-06-20,Car,Car Wash,Car Wash,-6.0,2017,6,20
2017-06-21,Food:Lunch,Lunch At Work,Lunch At Work,-6.3,2017,6,21
2017-06-22,Food:Lunch,Lunch At Work,Lunch At Work,-3.6,2017,6,22
2017-06-26,Transfer (Inward),Transfer from Nationwide,Transfer from Nationwide,50.0,2017,6,26
2017-06-26,Food:Lunch,Lunch At Work,Lunch At Work,-7.25,2017,6,26
